1.0,5.0,1.5,0.0,0.0,9.81
0.4142135623730949,5.0,2.914213562373095,1.6941099965927706,0.0,11.50410999659277
-0.9999999999999998,5.0,3.5,5.31981865966221e-16,0.0,14.601666666666668
-2.414213562373095,5.0,2.914213562373095,-3.3882199931855412,0.0,13.198219993185543
-3.0,5.0,1.5000000000000002,-4.791666666666668,0.0,9.81
-2.4142135623730954,5.0,0.08578643762690508,-3.3882199931855417,0.0,6.42178000681446
-1.0000000000000004,5.0,-0.5,-1.063963731932442e-15,0.0,5.018333333333333
0.4142135623730949,5.0,0.08578643762690463,3.388219993185541,0.0,6.421780006814458
1.0,5.0,1.5,4.791666666666668,0.0,9.81
0.4142135623730949,5.0,2.914213562373095,3.3882199931855412,0.0,13.198219993185543
-0.9999999999999998,5.0,3.5,5.31981865966221e-16,0.0,14.601666666666668
-2.414213562373095,5.0,2.914213562373095,-3.3882199931855412,0.0,13.198219993185543
-3.0,5.0,1.5000000000000002,-4.791666666666668,0.0,9.81
-2.4142135623730954,5.0,0.08578643762690508,-3.3882199931855417,0.0,6.42178000681446
-1.0000000000000004,5.0,-0.5,-5.31981865966221e-16,0.0,7.414166666666667
0.4142135623730949,5.0,0.08578643762690463,0.0,0.0,9.81
